unit_index,selected,characters,event_count,A,E,I,O,U,original_record_or_text
2787,0,405,15,0.674796064849,0.416872727887,0.271541913911,0.42489257648,-0.351382439514,"{""blur_score"":0.12762,""change_center_x"":0.788238,""change_center_y"":0.407342,""color_shift"":0.000192,""edge_density"":0.085592,""foreground_ratio"":0.049338,""frame_difference"":0.000174,""frame_id"":2786,""luma_std"":0.682706,""mean_hue"":0.237668,""mean_luma"":0.756559,""mean_saturation"":0.154018,""mean_value"":0.794111,""motion_energy"":0.00074,""scene_cut_score"":0.002655,""texture_entropy"":0.518436,""timestamp_ms"":139300}"
2788,0,384,15,0.668548569752,0.387874044872,0.199589562533,0.475682390378,-0.277671623551,"{""blur_score"":0.127621,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.2e-05,""edge_density"":0.085592,""foreground_ratio"":0.049338,""frame_difference"":1e-06,""frame_id"":2787,""luma_std"":0.682703,""mean_hue"":0.237678,""mean_luma"":0.756559,""mean_saturation"":0.154012,""mean_value"":0.794111,""motion_energy"":0.0,""scene_cut_score"":3e-05,""texture_entropy"":0.51845,""timestamp_ms"":139350}"
2789,0,404,15,0.761806577928,0.354944442491,0.26097995264,0.295107953792,-0.45810105412,"{""blur_score"":0.127701,""change_center_x"":0.844601,""change_center_y"":0.104202,""color_shift"":5.4e-05,""edge_density"":0.085475,""foreground_ratio"":0.049299,""frame_difference"":6.7e-05,""frame_id"":2788,""luma_std"":0.682738,""mean_hue"":0.237682,""mean_luma"":0.756556,""mean_saturation"":0.15404,""mean_value"":0.794111,""motion_energy"":0.000389,""scene_cut_score"":0.000792,""texture_entropy"":0.518135,""timestamp_ms"":139400}"
2790,0,383,15,0.668525451188,0.387844944836,0.199631031628,0.475534156112,-0.27756452775,"{""blur_score"":0.127697,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2e-06,""edge_density"":0.085475,""foreground_ratio"":0.049299,""frame_difference"":1e-06,""frame_id"":2789,""luma_std"":0.682737,""mean_hue"":0.237681,""mean_luma"":0.756556,""mean_saturation"":0.154037,""mean_value"":0.794112,""motion_energy"":0.0,""scene_cut_score"":8e-06,""texture_entropy"":0.518225,""timestamp_ms"":139450}"
2791,0,402,15,0.761099073557,0.355449314328,0.261064573662,0.296321052681,-0.457147563961,"{""blur_score"":0.127736,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":5.6e-05,""edge_density"":0.085358,""foreground_ratio"":0.049338,""frame_difference"":7e-05,""frame_id"":2790,""luma_std"":0.682676,""mean_hue"":0.237678,""mean_luma"":0.756558,""mean_saturation"":0.154027,""mean_value"":0.794115,""motion_energy"":0.00035,""scene_cut_score"":0.000811,""texture_entropy"":0.518322,""timestamp_ms"":139500}"
2792,0,404,15,0.655542227429,0.429773269628,0.271818556989,0.45431330936,-0.326419022651,"{""blur_score"":0.127645,""change_center_x"":0.76802,""change_center_y"":0.498764,""color_shift"":0.000151,""edge_density"":0.08602,""foreground_ratio"":0.049338,""frame_difference"":0.000148,""frame_id"":2791,""luma_std"":0.682636,""mean_hue"":0.237687,""mean_luma"":0.756559,""mean_saturation"":0.153994,""mean_value"":0.794105,""motion_energy"":0.000662,""scene_cut_score"":0.00303,""texture_entropy"":0.518235,""timestamp_ms"":139550}"
2793,0,384,15,0.668268811951,0.388048558452,0.199418371997,0.475746069958,-0.277642329524,"{""blur_score"":0.127647,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":4e-06,""edge_density"":0.08602,""foreground_ratio"":0.049338,""frame_difference"":1e-06,""frame_id"":2792,""luma_std"":0.682638,""mean_hue"":0.237686,""mean_luma"":0.756558,""mean_saturation"":0.153997,""mean_value"":0.794104,""motion_energy"":0.0,""scene_cut_score"":1.4e-05,""texture_entropy"":0.518202,""timestamp_ms"":139600}"
2794,0,401,15,0.761360336666,0.355192615706,0.260661998398,0.295073276952,-0.458031965395,"{""blur_score"":0.127915,""change_center_x"":0.8444,""change_center_y"":0.104442,""color_shift"":5e-05,""edge_density"":0.086059,""foreground_ratio"":0.049299,""frame_difference"":6.3e-05,""frame_id"":2793,""luma_std"":0.682762,""mean_hue"":0.237682,""mean_luma"":0.756533,""mean_saturation"":0.154017,""mean_value"":0.794078,""motion_energy"":0.000273,""scene_cut_score"":0.000532,""texture_entropy"":0.518132,""timestamp_ms"":139650}"
2795,0,386,15,0.668053171001,0.388125015458,0.199256655777,0.4757687967,-0.277477960907,"{""blur_score"":0.127918,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":6e-06,""edge_density"":0.086098,""foreground_ratio"":0.049299,""frame_difference"":2e-06,""frame_id"":2794,""luma_std"":0.682764,""mean_hue"":0.237695,""mean_luma"":0.756532,""mean_saturation"":0.154018,""mean_value"":0.794075,""motion_energy"":0.0,""scene_cut_score"":0.000136,""texture_entropy"":0.518123,""timestamp_ms"":139700}"
2796,0,405,15,0.680805376413,0.412477280609,0.27114508174,0.414846696628,-0.359239103061,"{""blur_score"":0.127764,""change_center_x"":0.793631,""change_center_y"":0.380343,""color_shift"":0.000201,""edge_density"":0.086137,""foreground_ratio"":0.049377,""frame_difference"":0.000186,""frame_id"":2795,""luma_std"":0.68258,""mean_hue"":0.237784,""mean_luma"":0.756557,""mean_saturation"":0.15398,""mean_value"":0.794107,""motion_energy"":0.000896,""scene_cut_score"":0.001447,""texture_entropy"":0.518294,""timestamp_ms"":139750}"
2797,0,385,15,0.668199436492,0.388021890414,0.199269451899,0.475852799898,-0.277647103664,"{""blur_score"":0.127752,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2.3e-05,""edge_density"":0.086137,""foreground_ratio"":0.049416,""frame_difference"":4e-06,""frame_id"":2796,""luma_std"":0.682585,""mean_hue"":0.23777,""mean_luma"":0.756556,""mean_saturation"":0.153955,""mean_value"":0.794091,""motion_energy"":0.0,""scene_cut_score"":6.7e-05,""texture_entropy"":0.51823,""timestamp_ms"":139800}"
2798,0,385,15,0.66821498108,0.388021651523,0.199299372054,0.475831140716,-0.277633263703,"{""blur_score"":0.127751,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":5e-06,""edge_density"":0.086137,""foreground_ratio"":0.049377,""frame_difference"":2e-06,""frame_id"":2797,""luma_std"":0.682583,""mean_hue"":0.237769,""mean_luma"":0.756557,""mean_saturation"":0.153953,""mean_value"":0.794092,""motion_energy"":0.0,""scene_cut_score"":1.9e-05,""texture_entropy"":0.518272,""timestamp_ms"":139850}"
2799,0,405,15,0.760870749903,0.355766130573,0.260943118743,0.295826314842,-0.457874608648,"{""blur_score"":0.127916,""change_center_x"":0.846009,""change_center_y"":0.105882,""color_shift"":4.6e-05,""edge_density"":0.086215,""foreground_ratio"":0.049533,""frame_difference"":4.2e-05,""frame_id"":2798,""luma_std"":0.682619,""mean_hue"":0.237789,""mean_luma"":0.756546,""mean_saturation"":0.153992,""mean_value"":0.794092,""motion_energy"":0.000195,""scene_cut_score"":0.000537,""texture_entropy"":0.518293,""timestamp_ms"":139900}"
2800,0,406,15,0.645062814339,0.437358678641,0.274099605172,0.468191295047,-0.314167666286,"{""blur_score"":0.127787,""change_center_x"":0.764476,""change_center_y"":0.554622,""color_shift"":0.000159,""edge_density"":0.086059,""foreground_ratio"":0.049416,""frame_difference"":0.000118,""frame_id"":2799,""luma_std"":0.682636,""mean_hue"":0.23772,""mean_luma"":0.756533,""mean_saturation"":0.154041,""mean_value"":0.794087,""motion_energy"":0.000467,""scene_cut_score"":0.001376,""texture_entropy"":0.518411,""timestamp_ms"":139950}"
2801,0,405,15,0.761920656137,0.35267616445,0.255469484815,0.298400666281,-0.454073524904,"{""blur_score"":0.127707,""change_center_x"":0.820492,""change_center_y"":0.105289,""color_shift"":9.9e-05,""edge_density"":0.086254,""foreground_ratio"":0.049377,""frame_difference"":0.000113,""frame_id"":2800,""luma_std"":0.68268,""mean_hue"":0.237742,""mean_luma"":0.756526,""mean_saturation"":0.154076,""mean_value"":0.794088,""motion_energy"":0.000662,""scene_cut_score"":0.001348,""texture_entropy"":0.518436,""timestamp_ms"":140000}"
2802,0,403,15,0.760620238041,0.3558526612,0.260666227608,0.296608787449,-0.457058717566,"{""blur_score"":0.127902,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":6.6e-05,""edge_density"":0.086098,""foreground_ratio"":0.049299,""frame_difference"":7.4e-05,""frame_id"":2801,""luma_std"":0.682863,""mean_hue"":0.237777,""mean_luma"":0.75649,""mean_saturation"":0.154126,""mean_value"":0.794052,""motion_energy"":0.00035,""scene_cut_score"":0.000968,""texture_entropy"":0.518234,""timestamp_ms"":140050}"
2803,0,386,15,0.668137182378,0.388149173162,0.19927590014,0.475683807732,-0.277509288462,"{""blur_score"":0.127902,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.6e-05,""edge_density"":0.086098,""foreground_ratio"":0.049299,""frame_difference"":2e-06,""frame_id"":2802,""luma_std"":0.682862,""mean_hue"":0.237728,""mean_luma"":0.756488,""mean_saturation"":0.154127,""mean_value"":0.79405,""motion_energy"":0.0,""scene_cut_score"":4.2e-05,""texture_entropy"":0.518243,""timestamp_ms"":140100}"
2804,0,407,15,0.689327098644,0.407658965485,0.272095583943,0.401700649493,-0.371507385844,"{""blur_score"":0.127779,""change_center_x"":0.809077,""change_center_y"":0.343978,""color_shift"":0.000206,""edge_density"":0.085787,""foreground_ratio"":0.049338,""frame_difference"":0.000157,""frame_id"":2803,""luma_std"":0.682739,""mean_hue"":0.237847,""mean_luma"":0.756502,""mean_saturation"":0.154083,""mean_value"":0.794064,""motion_energy"":0.000584,""scene_cut_score"":0.002134,""texture_entropy"":0.518796,""timestamp_ms"":140150}"
2805,0,387,15,0.668493920515,0.387964724139,0.199360139067,0.475975810929,-0.277618858771,"{""blur_score"":0.127773,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.5e-05,""edge_density"":0.085826,""foreground_ratio"":0.049338,""frame_difference"":7e-06,""frame_id"":2804,""luma_std"":0.682738,""mean_hue"":0.237853,""mean_luma"":0.756497,""mean_saturation"":0.15409,""mean_value"":0.794062,""motion_energy"":0.0,""scene_cut_score"":0.000184,""texture_entropy"":0.518739,""timestamp_ms"":140200}"
2806,0,385,15,0.66852821195,0.387927993946,0.199402643325,0.475834124933,-0.277640950486,"{""blur_score"":0.127775,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":5e-06,""edge_density"":0.085826,""foreground_ratio"":0.049338,""frame_difference"":2e-06,""frame_id"":2805,""luma_std"":0.682736,""mean_hue"":0.237849,""mean_luma"":0.756498,""mean_saturation"":0.154089,""mean_value"":0.794063,""motion_energy"":0.0,""scene_cut_score"":2.1e-05,""texture_entropy"":0.518749,""timestamp_ms"":140250}"
2807,0,403,15,0.761591320713,0.355388830872,0.261286732365,0.295357916708,-0.458258689814,"{""blur_score"":0.127507,""change_center_x"":0.845853,""change_center_y"":0.105042,""color_shift"":4.6e-05,""edge_density"":0.085787,""foreground_ratio"":0.049338,""frame_difference"":4.6e-05,""frame_id"":2806,""luma_std"":0.682763,""mean_hue"":0.23785,""mean_luma"":0.756493,""mean_saturation"":0.154074,""mean_value"":0.79405,""motion_energy"":0.000234,""scene_cut_score"":0.000439,""texture_entropy"":0.518566,""timestamp_ms"":140300}"
2808,0,404,15,0.644456946044,0.440398401002,0.279003362623,0.466723137854,-0.318332946736,"{""blur_score"":0.127459,""change_center_x"":0.787391,""change_center_y"":0.552221,""color_shift"":0.000155,""edge_density"":0.086293,""foreground_ratio"":0.049377,""frame_difference"":9.4e-05,""frame_id"":2807,""luma_std"":0.682799,""mean_hue"":0.237838,""mean_luma"":0.756463,""mean_saturation"":0.154048,""mean_value"":0.794021,""motion_energy"":0.000273,""scene_cut_score"":0.0023,""texture_entropy"":0.518478,""timestamp_ms"":140350}"
2809,0,404,15,0.761450817976,0.355287859387,0.260560103521,0.295752633872,-0.458128354569,"{""blur_score"":0.127519,""change_center_x"":0.844027,""change_center_y"":0.104575,""color_shift"":0.000124,""edge_density"":0.086215,""foreground_ratio"":0.049416,""frame_difference"":8.2e-05,""frame_id"":2808,""luma_std"":0.682827,""mean_hue"":0.237863,""mean_luma"":0.756455,""mean_saturation"":0.154084,""mean_value"":0.794021,""motion_energy"":0.00035,""scene_cut_score"":0.00089,""texture_entropy"":0.518367,""timestamp_ms"":140400}"
2810,0,385,15,0.668314764581,0.388166919598,0.199317226563,0.47600054782,-0.27776083102,"{""blur_score"":0.127525,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":9e-06,""edge_density"":0.086176,""foreground_ratio"":0.049416,""frame_difference"":4e-06,""frame_id"":2809,""luma_std"":0.682822,""mean_hue"":0.237861,""mean_luma"":0.756456,""mean_saturation"":0.15408,""mean_value"":0.794024,""motion_energy"":0.0,""scene_cut_score"":0.000156,""texture_entropy"":0.518365,""timestamp_ms"":140450}"
2811,0,401,15,0.760917155415,0.355738895095,0.260842148649,0.296608330913,-0.457356176288,"{""blur_score"":0.127539,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":6.3e-05,""edge_density"":0.086098,""foreground_ratio"":0.049377,""frame_difference"":7e-05,""frame_id"":2810,""luma_std"":0.682771,""mean_hue"":0.23786,""mean_luma"":0.756461,""mean_saturation"":0.154078,""mean_value"":0.794028,""motion_energy"":0.00035,""scene_cut_score"":0.000711,""texture_entropy"":0.518552,""timestamp_ms"":140500}"
2812,0,406,15,0.663779824424,0.426483671114,0.276907136381,0.437875376678,-0.342014854403,"{""blur_score"":0.127481,""change_center_x"":0.800209,""change_center_y"":0.454715,""color_shift"":0.000215,""edge_density"":0.086293,""foreground_ratio"":0.049338,""frame_difference"":0.000109,""frame_id"":2811,""luma_std"":0.682772,""mean_hue"":0.238143,""mean_luma"":0.756433,""mean_saturation"":0.154003,""mean_value"":0.793993,""motion_energy"":0.00035,""scene_cut_score"":0.001557,""texture_entropy"":0.518546,""timestamp_ms"":140550}"
2813,0,385,15,0.668360826825,0.388067026611,0.199282238456,0.476378627026,-0.277711265311,"{""blur_score"":0.127473,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":3.2e-05,""edge_density"":0.086215,""foreground_ratio"":0.049338,""frame_difference"":9e-06,""frame_id"":2812,""luma_std"":0.682775,""mean_hue"":0.23819,""mean_luma"":0.756428,""mean_saturation"":0.154013,""mean_value"":0.79399,""motion_energy"":0.0,""scene_cut_score"":0.000342,""texture_entropy"":0.51854,""timestamp_ms"":140600}"
2814,0,400,15,0.76077661268,0.355762692131,0.260962725916,0.296273448116,-0.457442846325,"{""blur_score"":0.127774,""change_center_x"":0.84507,""change_center_y"":0.106443,""color_shift"":5.7e-05,""edge_density"":0.086215,""foreground_ratio"":0.049299,""frame_difference"":6.3e-05,""frame_id"":2813,""luma_std"":0.682911,""mean_hue"":0.238187,""mean_luma"":0.7564,""mean_saturation"":0.154033,""mean_value"":0.79396,""motion_energy"":0.000234,""scene_cut_score"":0.000429,""texture_entropy"":0.51849,""timestamp_ms"":140650}"
2815,0,387,15,0.668247598659,0.388020200025,0.199247025942,0.475991726016,-0.27758985338,"{""blur_score"":0.127775,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.3e-05,""edge_density"":0.086215,""foreground_ratio"":0.049299,""frame_difference"":4e-06,""frame_id"":2814,""luma_std"":0.682914,""mean_hue"":0.238185,""mean_luma"":0.756397,""mean_saturation"":0.154032,""mean_value"":0.793955,""motion_energy"":0.0,""scene_cut_score"":4.5e-05,""texture_entropy"":0.518468,""timestamp_ms"":140700}"
2816,0,407,15,0.696544577275,0.403020541507,0.272143405717,0.390245985701,-0.381378903967,"{""blur_score"":0.127701,""change_center_x"":0.818558,""change_center_y"":0.315373,""color_shift"":0.000231,""edge_density"":0.086176,""foreground_ratio"":0.049727,""frame_difference"":0.000156,""frame_id"":2815,""luma_std"":0.682781,""mean_hue"":0.238138,""mean_luma"":0.756394,""mean_saturation"":0.154215,""mean_value"":0.794041,""motion_energy"":0.000662,""scene_cut_score"":0.001361,""texture_entropy"":0.518693,""timestamp_ms"":140750}"
2817,0,385,15,0.668633498637,0.388013823367,0.19908844607,0.47600785305,-0.277912159437,"{""blur_score"":0.1277,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.7e-05,""edge_density"":0.086176,""foreground_ratio"":0.049727,""frame_difference"":3e-06,""frame_id"":2816,""luma_std"":0.682782,""mean_hue"":0.238107,""mean_luma"":0.756394,""mean_saturation"":0.154217,""mean_value"":0.794041,""motion_energy"":0.0,""scene_cut_score"":4.8e-05,""texture_entropy"":0.518724,""timestamp_ms"":140800}"
2818,0,384,15,0.668643796804,0.388031504035,0.199072488002,0.476020198233,-0.277943615605,"{""blur_score"":0.12768,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.6e-05,""edge_density"":0.086176,""foreground_ratio"":0.049766,""frame_difference"":8e-06,""frame_id"":2817,""luma_std"":0.682781,""mean_hue"":0.23809,""mean_luma"":0.75639,""mean_saturation"":0.154224,""mean_value"":0.794042,""motion_energy"":0.0,""scene_cut_score"":7.4e-05,""texture_entropy"":0.518703,""timestamp_ms"":140850}"
2819,0,404,15,0.761514652289,0.355526208297,0.260425636948,0.295811861735,-0.458333270028,"{""blur_score"":0.127799,""change_center_x"":0.84507,""change_center_y"":0.105042,""color_shift"":4.8e-05,""edge_density"":0.086332,""foreground_ratio"":0.049805,""frame_difference"":4.1e-05,""frame_id"":2818,""luma_std"":0.682816,""mean_hue"":0.238095,""mean_luma"":0.756379,""mean_saturation"":0.154232,""mean_value"":0.794029,""motion_energy"":0.000156,""scene_cut_score"":0.000769,""texture_entropy"":0.518671,""timestamp_ms"":140900}"
2820,0,404,15,0.644847591064,0.440259958052,0.279020455458,0.466779218166,-0.318499105306,"{""blur_score"":0.12765,""change_center_x"":0.788146,""change_center_y"":0.552521,""color_shift"":0.000221,""edge_density"":0.085826,""foreground_ratio"":0.049805,""frame_difference"":0.000105,""frame_id"":2819,""luma_std"":0.682886,""mean_hue"":0.238085,""mean_luma"":0.75634,""mean_saturation"":0.15426,""mean_value"":0.794016,""motion_energy"":0.000312,""scene_cut_score"":0.002487,""texture_entropy"":0.518715,""timestamp_ms"":140950}"
